time,price
2025-01-31 15:46:00+00:00,105581.0
2025-01-31 15:47:00+00:00,105676.99
2025-01-31 15:48:00+00:00,105684.0
2025-01-31 15:49:00+00:00,105720.15
2025-01-31 15:50:00+00:00,105713.56
2025-01-31 15:51:00+00:00,105644.0
2025-01-31 15:52:00+00:00,105662.34
2025-01-31 15:53:00+00:00,105721.64
2025-01-31 15:54:00+00:00,105731.95
2025-01-31 15:55:00+00:00,105820.02
2025-01-31 15:56:00+00:00,105659.0
2025-01-31 15:57:00+00:00,105588.0
2025-01-31 15:58:00+00:00,105528.1
2025-01-31 15:59:00+00:00,105464.01
2025-01-31 16:00:00+00:00,105479.04
2025-01-31 16:01:00+00:00,105408.96
2025-01-31 16:02:00+00:00,105399.99
2025-01-31 16:03:00+00:00,105564.93
2025-01-31 16:04:00+00:00,105509.99
2025-01-31 16:05:00+00:00,105454.22
2025-01-31 16:06:00+00:00,105283.34
2025-01-31 16:07:00+00:00,105234.05
2025-01-31 16:08:00+00:00,105249.53
2025-01-31 16:09:00+00:00,105358.99
2025-01-31 16:10:00+00:00,105261.82
2025-01-31 16:11:00+00:00,105154.03
2025-01-31 16:12:00+00:00,105208.01
2025-01-31 16:13:00+00:00,105239.72
2025-01-31 16:14:00+00:00,105240.0
2025-01-31 16:15:00+00:00,105135.13
2025-01-31 16:16:00+00:00,105117.12
2025-01-31 16:17:00+00:00,105085.99
2025-01-31 16:18:00+00:00,105166.39
2025-01-31 16:19:00+00:00,105176.48
2025-01-31 16:20:00+00:00,105189.49
2025-01-31 16:21:00+00:00,105127.25
2025-01-31 16:22:00+00:00,105107.06
2025-01-31 16:23:00+00:00,105207.29
2025-01-31 16:24:00+00:00,105283.99
2025-01-31 16:25:00+00:00,105173.08
2025-01-31 16:26:00+00:00,104974.56
2025-01-31 16:27:00+00:00,104864.24
2025-01-31 16:28:00+00:00,104811.99
2025-01-31 16:29:00+00:00,104804.01
2025-01-31 16:30:00+00:00,104871.51
2025-01-31 16:31:00+00:00,105006.33
2025-01-31 16:32:00+00:00,104978.92
2025-01-31 16:33:00+00:00,104962.9
2025-01-31 16:34:00+00:00,104959.48
2025-01-31 16:35:00+00:00,104957.84
2025-01-31 16:36:00+00:00,104862.76
2025-01-31 16:37:00+00:00,104881.0
2025-01-31 16:38:00+00:00,104836.91
2025-01-31 16:39:00+00:00,104821.85
2025-01-31 16:40:00+00:00,104872.55
2025-01-31 16:41:00+00:00,104928.3
2025-01-31 16:42:00+00:00,104985.52
2025-01-31 16:43:00+00:00,105007.2
2025-01-31 16:44:00+00:00,104988.04
2025-01-31 16:45:00+00:00,105014.51
2025-01-31 16:46:00+00:00,105031.48
2025-01-31 16:47:00+00:00,105013.33
2025-01-31 16:48:00+00:00,105028.03
2025-01-31 16:49:00+00:00,105078.26
2025-01-31 16:50:00+00:00,105019.49
2025-01-31 16:51:00+00:00,105014.0
2025-01-31 16:52:00+00:00,105018.39
2025-01-31 16:53:00+00:00,105031.52
2025-01-31 16:54:00+00:00,105062.66
2025-01-31 16:55:00+00:00,105042.39
2025-01-31 16:56:00+00:00,105019.61
2025-01-31 16:57:00+00:00,105048.99
2025-01-31 16:58:00+00:00,105068.53
2025-01-31 16:59:00+00:00,105081.87
2025-01-31 17:00:00+00:00,105043.12
2025-01-31 17:01:00+00:00,105016.77
2025-01-31 17:02:00+00:00,105017.71
2025-01-31 17:03:00+00:00,105017.02
2025-01-31 17:04:00+00:00,104881.92
2025-01-31 17:05:00+00:00,104822.65
2025-01-31 17:06:00+00:00,104792.06
2025-01-31 17:07:00+00:00,104800.0
2025-01-31 17:08:00+00:00,104702.0
2025-01-31 17:09:00+00:00,104733.11
2025-01-31 17:10:00+00:00,104692.77
2025-01-31 17:11:00+00:00,104721.87
2025-01-31 17:12:00+00:00,104714.66
2025-01-31 17:13:00+00:00,104876.6
2025-01-31 17:14:00+00:00,104835.36
2025-01-31 17:15:00+00:00,104867.46
2025-01-31 17:16:00+00:00,104779.09
2025-01-31 17:17:00+00:00,104777.44
2025-01-31 17:18:00+00:00,104829.0
2025-01-31 17:19:00+00:00,104800.48
2025-01-31 17:20:00+00:00,104732.86
2025-01-31 17:21:00+00:00,104739.53
2025-01-31 17:22:00+00:00,104697.61
2025-01-31 17:23:00+00:00,104779.99
2025-01-31 17:24:00+00:00,104779.81
2025-01-31 17:25:00+00:00,104830.76
2025-01-31 17:26:00+00:00,104875.86
2025-01-31 17:27:00+00:00,104955.36
2025-01-31 17:28:00+00:00,104944.85
2025-01-31 17:29:00+00:00,104995.75
2025-01-31 17:30:00+00:00,104985.06
2025-01-31 17:31:00+00:00,104978.25
2025-01-31 17:32:00+00:00,104995.8
2025-01-31 17:33:00+00:00,104925.58
2025-01-31 17:34:00+00:00,104893.46
2025-01-31 17:35:00+00:00,104836.87
2025-01-31 17:36:00+00:00,104823.45
2025-01-31 17:37:00+00:00,104789.27
2025-01-31 17:38:00+00:00,104733.34
2025-01-31 17:39:00+00:00,104742.39
2025-01-31 17:40:00+00:00,104781.58
2025-01-31 17:41:00+00:00,104670.26
2025-01-31 17:42:00+00:00,104689.19
2025-01-31 17:43:00+00:00,104746.9
2025-01-31 17:44:00+00:00,104757.3
2025-01-31 17:45:00+00:00,104817.0
2025-01-31 17:46:00+00:00,104786.95
2025-01-31 17:47:00+00:00,104732.34
2025-01-31 17:48:00+00:00,104702.56
2025-01-31 17:49:00+00:00,104709.73
2025-01-31 17:50:00+00:00,104650.18
2025-01-31 17:51:00+00:00,104659.4
2025-01-31 17:52:00+00:00,104686.17
2025-01-31 17:53:00+00:00,104675.95
2025-01-31 17:54:00+00:00,104690.39
2025-01-31 17:55:00+00:00,104691.48
2025-01-31 17:56:00+00:00,104739.3
2025-01-31 17:57:00+00:00,104682.98
2025-01-31 17:58:00+00:00,104658.77
2025-01-31 17:59:00+00:00,104580.87
2025-01-31 18:00:00+00:00,104560.0
2025-01-31 18:01:00+00:00,104553.26
2025-01-31 18:02:00+00:00,104513.24
2025-01-31 18:03:00+00:00,104558.84
2025-01-31 18:04:00+00:00,104518.9
2025-01-31 18:05:00+00:00,104532.01
2025-01-31 18:06:00+00:00,104547.38
2025-01-31 18:07:00+00:00,104540.82
2025-01-31 18:08:00+00:00,104536.21
2025-01-31 18:09:00+00:00,104616.0
2025-01-31 18:10:00+00:00,104668.84
2025-01-31 18:11:00+00:00,104717.23
2025-01-31 18:12:00+00:00,104731.53
2025-01-31 18:13:00+00:00,104743.99
2025-01-31 18:14:00+00:00,104772.31
2025-01-31 18:15:00+00:00,104798.09
2025-01-31 18:16:00+00:00,104783.83
2025-01-31 18:17:00+00:00,104699.32
2025-01-31 18:18:00+00:00,104607.47
2025-01-31 18:19:00+00:00,104453.96
2025-01-31 18:20:00+00:00,104274.44
2025-01-31 18:21:00+00:00,104156.23
2025-01-31 18:22:00+00:00,104293.19
2025-01-31 18:23:00+00:00,104347.72
2025-01-31 18:24:00+00:00,104371.38
2025-01-31 18:25:00+00:00,104214.24
2025-01-31 18:26:00+00:00,104093.6
2025-01-31 18:27:00+00:00,104202.46
2025-01-31 18:28:00+00:00,104117.13
2025-01-31 18:29:00+00:00,104018.68
2025-01-31 18:30:00+00:00,103973.67
2025-01-31 18:31:00+00:00,103838.92
2025-01-31 18:32:00+00:00,103699.98
2025-01-31 18:33:00+00:00,103564.01
2025-01-31 18:34:00+00:00,103514.02
2025-01-31 18:35:00+00:00,103630.79
2025-01-31 18:36:00+00:00,103399.97
2025-01-31 18:37:00+00:00,103427.74
2025-01-31 18:39:00+00:00,103560.0
2025-01-31 18:40:00+00:00,103453.95
2025-01-31 18:41:00+00:00,103300.0
2025-01-31 18:42:00+00:00,103331.71
2025-01-31 18:43:00+00:00,103283.64
2025-01-31 18:44:00+00:00,103096.27
2025-01-31 18:45:00+00:00,102931.47
2025-01-31 18:46:00+00:00,102977.76
2025-01-31 18:47:00+00:00,103176.48
2025-01-31 18:48:00+00:00,103150.0
2025-01-31 18:49:00+00:00,103027.99
2025-01-31 18:50:00+00:00,102930.75
2025-01-31 18:51:00+00:00,102949.4
2025-01-31 18:52:00+00:00,102782.23
2025-01-31 18:53:00+00:00,102698.58
2025-01-31 18:54:00+00:00,102675.2
2025-01-31 18:55:00+00:00,102702.55
2025-01-31 18:56:00+00:00,102865.72
2025-01-31 18:57:00+00:00,102758.62
2025-01-31 18:58:00+00:00,102654.53
2025-01-31 18:59:00+00:00,102627.29
2025-01-31 19:00:00+00:00,102730.0
2025-01-31 19:01:00+00:00,102882.44
2025-01-31 19:02:00+00:00,102860.55
2025-01-31 19:03:00+00:00,102850.01
2025-01-31 19:04:00+00:00,102894.28
2025-01-31 19:05:00+00:00,102810.1
2025-01-31 19:06:00+00:00,102744.89
2025-01-31 19:07:00+00:00,102653.84
2025-01-31 19:10:00+00:00,102584.54
2025-01-31 19:11:00+00:00,102686.48
2025-01-31 19:12:00+00:00,102706.76
2025-01-31 19:13:00+00:00,102757.58
2025-01-31 19:14:00+00:00,102670.0
2025-01-31 19:15:00+00:00,102742.92
2025-01-31 19:16:00+00:00,102838.22
2025-01-31 19:17:00+00:00,102846.02
2025-01-31 19:18:00+00:00,102639.74
2025-01-31 19:19:00+00:00,102592.25
2025-01-31 19:20:00+00:00,102343.48
2025-01-31 19:24:00+00:00,102344.76
2025-01-31 19:25:00+00:00,102380.69
2025-01-31 19:26:00+00:00,102386.87
2025-01-31 19:27:00+00:00,102410.32
2025-01-31 19:28:00+00:00,102440.0
2025-01-31 19:29:00+00:00,102508.33
2025-01-31 19:30:00+00:00,102529.22
2025-01-31 19:31:00+00:00,102593.17
2025-01-31 19:32:00+00:00,102534.41
2025-01-31 19:33:00+00:00,102637.52
2025-01-31 19:34:00+00:00,102619.98
2025-01-31 19:35:00+00:00,102563.06
2025-01-31 19:36:00+00:00,102403.79
2025-01-31 19:37:00+00:00,102420.51
2025-01-31 19:38:00+00:00,102399.49
2025-01-31 19:39:00+00:00,102437.61
2025-01-31 19:40:00+00:00,102484.41
2025-01-31 19:41:00+00:00,102612.65
2025-01-31 19:42:00+00:00,102525.09
2025-01-31 19:43:00+00:00,102437.61
2025-01-31 19:44:00+00:00,102350.0
2025-01-31 19:45:00+00:00,102241.11
2025-01-31 19:49:00+00:00,102225.69
2025-01-31 19:51:00+00:00,102296.36
2025-01-31 19:52:00+00:00,102328.49
2025-01-31 19:53:00+00:00,102273.59
2025-01-31 19:54:00+00:00,102457.66
2025-01-31 19:55:00+00:00,102500.0
2025-01-31 19:56:00+00:00,102392.15
2025-01-31 19:57:00+00:00,102331.24
2025-01-31 19:58:00+00:00,102382.13
2025-01-31 19:59:00+00:00,102312.32
2025-01-31 20:00:00+00:00,102231.99
2025-01-31 20:01:00+00:00,102183.32
2025-01-31 20:03:00+00:00,102208.47
2025-01-31 20:05:00+00:00,102247.0
2025-01-31 20:06:00+00:00,102189.63
2025-01-31 20:09:00+00:00,102178.44
2025-01-31 20:10:00+00:00,102198.77
2025-01-31 20:11:00+00:00,102246.24
2025-01-31 20:32:00+00:00,102186.37
2025-01-31 20:33:00+00:00,102269.6
2025-01-31 20:34:00+00:00,102246.37
2025-01-31 22:24:00+00:00,102186.88
2025-01-31 22:25:00+00:00,102247.55
2025-01-31 22:26:00+00:00,102250.01
2025-01-31 22:27:00+00:00,102264.24
2025-01-31 22:28:00+00:00,102339.32
2025-01-31 22:29:00+00:00,102366.06
2025-01-31 22:30:00+00:00,102280.36
2025-01-31 22:31:00+00:00,102354.14
2025-01-31 22:32:00+00:00,102340.49
2025-01-31 22:33:00+00:00,102316.01
2025-01-31 22:34:00+00:00,102379.99
2025-01-31 22:35:00+00:00,102436.0
2025-01-31 22:36:00+00:00,102431.37
2025-01-31 22:37:00+00:00,102459.2
2025-01-31 22:38:00+00:00,102474.05
2025-01-31 22:39:00+00:00,102460.05
2025-01-31 22:40:00+00:00,102370.17
2025-01-31 22:41:00+00:00,102353.89
2025-01-31 22:42:00+00:00,102421.46
2025-01-31 22:43:00+00:00,102474.61
2025-01-31 22:44:00+00:00,102473.48
2025-01-31 22:45:00+00:00,102433.63
2025-01-31 22:46:00+00:00,102409.12
2025-01-31 22:47:00+00:00,102333.48
2025-01-31 22:48:00+00:00,102296.54
2025-01-31 22:49:00+00:00,102315.87
2025-01-31 22:50:00+00:00,102303.79
2025-01-31 22:51:00+00:00,102295.99
2025-01-31 22:52:00+00:00,102164.91
2025-01-31 22:54:00+00:00,102144.81
2025-01-31 22:57:00+00:00,102200.01
2025-01-31 22:58:00+00:00,102190.14
2025-01-31 22:59:00+00:00,102261.3
2025-01-31 23:00:00+00:00,102192.63
2025-01-31 23:01:00+00:00,102136.61
2025-01-31 23:02:00+00:00,102140.18
2025-01-31 23:10:00+00:00,102178.77
2025-01-31 23:11:00+00:00,102193.74
2025-01-31 23:12:00+00:00,102189.85
2025-01-31 23:13:00+00:00,102204.77
2025-01-31 23:14:00+00:00,102143.2
2025-01-31 23:15:00+00:00,102165.98
2025-01-31 23:16:00+00:00,102191.76
2025-01-31 23:17:00+00:00,102206.0
2025-01-31 23:18:00+00:00,102196.5
2025-01-31 23:19:00+00:00,102232.69
2025-01-31 23:20:00+00:00,102233.88
2025-01-31 23:21:00+00:00,102231.59
2025-01-31 23:22:00+00:00,102213.95
2025-01-31 23:23:00+00:00,102203.72
2025-01-31 23:24:00+00:00,102203.73
2025-01-31 23:25:00+00:00,102231.63
2025-01-31 23:26:00+00:00,102237.97
2025-01-31 23:27:00+00:00,102253.49
2025-01-31 23:28:00+00:00,102256.48
2025-01-31 23:29:00+00:00,102268.05
2025-01-31 23:30:00+00:00,102237.71
2025-01-31 23:31:00+00:00,102204.08
2025-01-31 23:32:00+00:00,102196.08
2025-01-31 23:33:00+00:00,102172.01
2025-01-31 23:35:00+00:00,102135.65
2025-01-31 23:37:00+00:00,102144.85
2025-01-31 23:38:00+00:00,102159.99
2025-01-31 23:39:00+00:00,102196.32
2025-01-31 23:40:00+00:00,102243.99
2025-01-31 23:41:00+00:00,102278.61
2025-01-31 23:42:00+00:00,102279.99
2025-01-31 23:43:00+00:00,102276.39
2025-01-31 23:44:00+00:00,102290.99
2025-01-31 23:45:00+00:00,102248.67
2025-01-31 23:46:00+00:00,102230.05
2025-01-31 23:47:00+00:00,102287.67
2025-01-31 23:48:00+00:00,102303.99
2025-01-31 23:49:00+00:00,102359.7
2025-01-31 23:50:00+00:00,102406.94
2025-01-31 23:51:00+00:00,102361.01
2025-01-31 23:52:00+00:00,102396.22
2025-01-31 23:53:00+00:00,102381.01
2025-01-31 23:54:00+00:00,102399.99
2025-01-31 23:55:00+00:00,102384.37
2025-01-31 23:56:00+00:00,102413.27
2025-01-31 23:57:00+00:00,102417.01
2025-01-31 23:58:00+00:00,102427.74
2025-01-31 23:59:00+00:00,102429.56
