timestamp,open,high,low,close,volume,close_timestamp,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date
1746058320000000,94344.91,94347.83,94315.24,94315.24,8.85991,1746058379999999,835831.5434683,2025,1.50111,141619.2333902,0,2025-05-01 00:12:00+00:00
1746058380000000,94315.24,94337.96,94315.24,94331.46,8.14537,1746058439999999,768345.1346879,1174,2.41151,227454.7091806,0,2025-05-01 00:13:00+00:00
1746058440000000,94331.46,94331.47,94269.0,94269.04,10.04533,1746058499999999,947301.6709435,2214,3.38529,319250.8377692,0,2025-05-01 00:14:00+00:00
1746058500000000,94269.03,94314.04,94269.03,94314.04,3.61835,1746058559999999,341168.32137,1054,3.27048,308363.9078868,0,2025-05-01 00:15:00+00:00
1746058560000000,94314.03,94314.04,94268.89,94268.89,4.88164,1746058619999999,460352.1227606,2600,0.19621,18503.1013753,0,2025-05-01 00:16:00+00:00
1746058620000000,94268.9,94268.9,94208.87,94208.88,6.23368,1746058679999999,587442.3149408,3590,1.40415,132291.479803,0,2025-05-01 00:17:00+00:00
1746058680000000,94208.88,94224.17,94208.86,94224.17,3.7229,1746058739999999,350753.8954742,858,2.06547,194591.7251174,0,2025-05-01 00:18:00+00:00
1746058740000000,94224.16,94239.93,94224.16,94239.93,3.77737,1746058799999999,355932.8236832,607,3.0836,290559.9353404,0,2025-05-01 00:19:00+00:00
1746058800000000,94239.93,94239.93,94229.2,94229.2,3.31425,1746058859999999,312320.9550645,643,0.68416,64471.42736,0,2025-05-01 00:20:00+00:00
1746058860000000,94229.21,94229.21,94186.79,94212.56,16.3568,1746058919999999,1540726.9816384,2834,12.28492,1157107.5608536,0,2025-05-01 00:21:00+00:00
1746058920000000,94212.56,94231.31,94207.85,94231.31,3.48858,1746058979999999,328677.9874091,1400,1.78326,168011.7251757,0,2025-05-01 00:22:00+00:00
1746058980000000,94231.31,94251.34,94231.3,94251.33,2.72875,1746059039999999,257150.6249588,767,2.005,188945.2646153,0,2025-05-01 00:23:00+00:00
1746059040000000,94251.34,94266.48,94251.33,94266.48,1.07621,1746059099999999,101445.3561533,732,0.73773,69539.2057649,0,2025-05-01 00:24:00+00:00
1746059100000000,94266.48,94284.0,94257.14,94283.99,3.657,1746059159999999,344740.6094735,1459,1.58673,149583.3305374,0,2025-05-01 00:25:00+00:00
1746059160000000,94284.0,94333.34,94283.99,94321.03,7.11796,1746059219999999,671304.5561618,2102,4.21056,397057.4546443,0,2025-05-01 00:26:00+00:00
1746059220000000,94321.03,94321.04,94280.48,94280.48,4.80191,1746059279999999,452828.1387088,1987,0.34513,32544.7132867,0,2025-05-01 00:27:00+00:00
1746059280000000,94280.49,94280.49,94276.0,94276.01,2.87246,1746059339999999,270813.7789754,416,1.63343,153998.4535423,0,2025-05-01 00:28:00+00:00
1746059340000000,94276.01,94290.16,94276.0,94290.15,1.16141,1746059399999999,109504.0573251,504,0.92926,87614.8440806,0,2025-05-01 00:29:00+00:00
1746059400000000,94290.16,94300.0,94261.99,94264.33,5.56087,1746059459999999,524291.75189,2797,1.46893,138488.9263347,0,2025-05-01 00:30:00+00:00
1746059460000000,94264.33,94264.33,94238.01,94240.48,8.38537,1746059519999999,790294.1844913,1855,1.54809,145916.634868,0,2025-05-01 00:31:00+00:00
1746059520000000,94240.48,94260.87,94240.47,94256.02,1.50077,1746059579999999,141456.8874661,1249,1.18096,111311.9007635,0,2025-05-01 00:32:00+00:00
1746059580000000,94256.01,94256.02,94217.39,94240.0,6.36038,1746059639999999,599363.7933436,1840,0.63119,59479.1836711,0,2025-05-01 00:33:00+00:00
1746059640000000,94240.0,94272.56,94240.0,94266.28,2.18464,1746059699999999,205927.5370883,1091,1.56796,147795.2215901,0,2025-05-01 00:34:00+00:00
1746059700000000,94266.27,94289.05,94261.56,94285.71,2.99585,1746059759999999,282433.3956055,1424,1.13351,106862.323695,0,2025-05-01 00:35:00+00:00
1746059760000000,94285.71,94285.72,94271.0,94271.0,4.63321,1746059819999999,436827.0881028,461,0.13781,12993.5150732,0,2025-05-01 00:36:00+00:00
1746059820000000,94271.0,94271.01,94224.09,94224.09,3.9775,1746059879999999,374865.0239435,2250,0.25252,23797.5369842,0,2025-05-01 00:37:00+00:00
1746059880000000,94224.09,94260.87,94224.09,94260.87,2.25622,1746059939999999,212625.8729275,970,1.95219,183974.8721548,0,2025-05-01 00:38:00+00:00
1746059940000000,94260.86,94267.93,94256.65,94256.65,1.92828,1746059999999999,181767.5649195,817,0.71981,67851.5020746,0,2025-05-01 00:39:00+00:00
1746060000000000,94256.64,94280.0,94256.64,94280.0,1.55101,1746060059999999,146206.6484153,1113,1.45379,137041.532482,0,2025-05-01 00:40:00+00:00
1746060060000000,94279.99,94284.71,94279.99,94284.7,2.39064,1746060119999999,225391.0203518,441,2.29409,216287.8698435,0,2025-05-01 00:41:00+00:00
1746060120000000,94284.71,94284.71,94284.7,94284.71,0.64234,1746060179999999,60562.8393012,406,0.51032,48115.3732072,0,2025-05-01 00:42:00+00:00
1746060180000000,94284.71,94294.39,94284.7,94294.39,1.78881,1746060239999999,168666.6352417,639,1.18118,111373.2260639,0,2025-05-01 00:43:00+00:00
1746060240000000,94294.39,94294.39,94287.12,94287.13,2.71169,1746060299999999,255691.427883,443,0.32873,30995.3692589,0,2025-05-01 00:44:00+00:00
1746060300000000,94287.12,94304.35,94287.12,94304.34,1.73054,1746060359999999,163183.4440535,865,1.47365,138959.0808393,0,2025-05-01 00:45:00+00:00
1746060360000000,94304.34,94347.83,94304.34,94347.82,6.28334,1746060419999999,592668.4731594,1151,5.68278,536015.3624391,0,2025-05-01 00:46:00+00:00
1746060420000000,94347.83,94359.99,94347.82,94359.99,3.74779,1746060479999999,353621.5637012,549,2.47093,233143.9841941,0,2025-05-01 00:47:00+00:00
1746060480000000,94360.0,94378.41,94360.0,94378.4,3.88332,1746060539999999,366485.9259155,585,2.98414,281623.8820641,0,2025-05-01 00:48:00+00:00
1746060540000000,94378.4,94383.8,94378.4,94382.28,4.61421,1746060599999999,435496.9631009,574,2.38636,225225.8984234,0,2025-05-01 00:49:00+00:00
1746060600000000,94382.29,94382.29,94357.94,94375.77,9.3453,1746060659999999,881924.1811693,1383,2.14205,202135.194494,0,2025-05-01 00:50:00+00:00
1746060660000000,94375.77,94386.6,94375.76,94379.99,3.03485,1746060719999999,286439.5091736,594,0.85056,80276.4399364,0,2025-05-01 00:51:00+00:00
1746060720000000,94379.99,94391.29,94379.99,94391.29,11.45042,1746060779999999,1080712.6379135,845,10.76388,1015914.9840339,0,2025-05-01 00:52:00+00:00
1746060780000000,94391.3,94397.53,94391.3,94391.62,2.008,1746060839999999,189542.5648699,573,0.5236,49424.2022231,0,2025-05-01 00:53:00+00:00
1746060840000000,94391.62,94391.63,94383.36,94387.23,11.405,1746060899999999,1076508.5890942,976,2.29464,216583.0837906,0,2025-05-01 00:54:00+00:00
1746060900000000,94387.23,94387.24,94330.96,94345.03,16.45048,1746060959999999,1552053.4061983,1548,2.7093,255586.8320981,0,2025-05-01 00:55:00+00:00
1746060960000000,94345.03,94345.04,94324.0,94328.73,2.5398,1746061019999999,239594.5359334,1129,0.50118,47275.9331633,0,2025-05-01 00:56:00+00:00
1746061020000000,94328.73,94330.76,94328.72,94330.76,0.83692,1746061079999999,78945.783266,192,0.7192,67841.30298,0,2025-05-01 00:57:00+00:00
1746061080000000,94330.76,94362.93,94330.76,94362.93,4.99644,1746061139999999,471421.1671638,851,4.83098,455807.9255716,0,2025-05-01 00:58:00+00:00
1746061140000000,94362.92,94405.47,94362.92,94405.47,6.12062,1746061199999999,577677.6213074,1549,4.9175,464130.0207492,0,2025-05-01 00:59:00+00:00
1746061200000000,94405.46,94405.47,94398.51,94398.51,2.8851,1746061259999999,272368.4258625,370,0.57127,53930.8006634,0,2025-05-01 01:00:00+00:00
1746061260000000,94398.52,94412.32,94398.51,94412.32,4.48522,1746061319999999,423427.5398595,980,3.57287,337291.6863178,0,2025-05-01 01:01:00+00:00
1746061320000000,94412.32,94450.0,94412.31,94450.0,3.5217,1746061379999999,332542.7021509,1904,3.03277,286374.424342,0,2025-05-01 01:02:00+00:00
1746061380000000,94449.99,94480.0,94449.99,94479.99,4.26555,1746061439999999,402920.9677785,1232,3.39603,320780.5062272,0,2025-05-01 01:03:00+00:00
1746061440000000,94479.99,94493.46,94479.99,94493.45,5.07978,1746061499999999,479963.099994,745,3.48809,329574.0415273,0,2025-05-01 01:04:00+00:00
1746061500000000,94493.45,94493.46,94461.23,94461.23,5.91332,1746061559999999,558681.0743517,997,1.14385,108065.26276,0,2025-05-01 01:05:00+00:00
1746061560000000,94461.23,94531.19,94455.52,94531.18,23.58929,1746061619999999,2228940.6494331,2358,19.27716,1821422.6836887,0,2025-05-01 01:06:00+00:00
1746061620000000,94531.18,94531.2,94523.8,94529.43,6.71328,1746061679999999,634605.0518841,1055,1.49752,141556.6763742,0,2025-05-01 01:07:00+00:00
1746061680000000,94529.43,94594.94,94529.43,94560.01,14.52376,1746061739999999,1373428.7170084,2184,8.90241,841851.19692,0,2025-05-01 01:08:00+00:00
1746061740000000,94560.0,94599.99,94560.0,94560.02,18.37322,1746061799999999,1737817.5692562,2535,10.70355,1012436.1250342,0,2025-05-01 01:09:00+00:00
1746061800000000,94560.01,94560.02,94547.57,94557.69,1.97162,1746061859999999,186426.8486498,632,1.43338,135532.0871346,0,2025-05-01 01:10:00+00:00
1746061860000000,94557.68,94559.21,94538.5,94559.2,5.79498,1746061919999999,547906.5140291,1461,2.41999,228798.972343,0,2025-05-01 01:11:00+00:00
1746061920000000,94559.2,94559.21,94550.0,94558.76,4.2781,1746061979999999,404520.7281621,928,1.18694,112234.8070516,0,2025-05-01 01:12:00+00:00
1746061980000000,94558.76,94558.77,94500.32,94500.32,5.61427,1746062039999999,530746.5848798,3078,1.01856,96291.5409467,0,2025-05-01 01:13:00+00:00
1746062040000000,94500.33,94532.52,94500.0,94532.51,2.85572,1746062099999999,269883.3778089,906,1.89138,178752.9545292,0,2025-05-01 01:14:00+00:00
1746062100000000,94532.51,94545.04,94521.2,94545.03,2.87169,1746062159999999,271452.5292285,1295,1.71169,161799.660582,0,2025-05-01 01:15:00+00:00
1746062160000000,94545.03,94658.76,94545.03,94658.75,22.56945,1746062219999999,2135255.367806,2838,21.38128,2022805.941144,0,2025-05-01 01:16:00+00:00
1746062220000000,94658.75,94686.19,94653.65,94673.77,39.31925,1746062279999999,3722374.4372502,1026,37.32328,3533438.1661033,0,2025-05-01 01:17:00+00:00
1746062280000000,94673.77,94698.95,94660.0,94660.0,28.02995,1746062339999999,2653953.9493458,2565,10.13429,959591.8007851,0,2025-05-01 01:18:00+00:00
1746062340000000,94660.0,94660.0,94625.55,94650.01,12.42874,1746062399999999,1176350.7799871,3367,2.87134,271730.038631,0,2025-05-01 01:19:00+00:00
1746062400000000,94650.01,94688.94,94644.17,94688.93,12.11301,1746062459999999,1146677.5622327,1789,8.85513,838295.3476569,0,2025-05-01 01:20:00+00:00
1746062460000000,94688.93,94700.0,94674.86,94674.87,15.56563,1746062519999999,1473980.0888738,1641,7.68742,727983.3847926,0,2025-05-01 01:21:00+00:00
1746062520000000,94674.86,94684.33,94640.0,94640.01,5.64474,1746062579999999,534368.2924233,2517,1.7483,165520.8953127,0,2025-05-01 01:22:00+00:00
1746062580000000,94640.0,94640.01,94593.51,94593.52,6.79096,1746062639999999,642601.6427157,2076,0.13358,12639.110432,0,2025-05-01 01:23:00+00:00
1746062640000000,94593.51,94636.0,94584.54,94625.11,5.50233,1746062699999999,520536.5657129,1416,3.98383,376861.5694942,0,2025-05-01 01:24:00+00:00
1746062700000000,94625.12,94634.8,94612.5,94612.51,3.91341,1746062759999999,370307.3109476,1256,1.8672,176684.0027508,0,2025-05-01 01:25:00+00:00
1746062760000000,94612.51,94636.0,94612.5,94636.0,2.3796,1746062819999999,225149.6158919,594,2.16343,204696.3604938,0,2025-05-01 01:26:00+00:00
1746062820000000,94636.0,94664.46,94636.0,94664.46,4.34544,1746062879999999,411279.0383099,893,4.19192,396748.5096128,0,2025-05-01 01:27:00+00:00
1746062880000000,94664.45,94664.46,94622.0,94649.39,7.3103,1746062939999999,691914.5583041,2304,1.63188,154426.6636081,0,2025-05-01 01:28:00+00:00
1746062940000000,94649.39,94649.4,94633.37,94633.37,1.82037,1746062999999999,172286.8285011,533,0.30982,29321.3405094,0,2025-05-01 01:29:00+00:00
1746063000000000,94633.37,94648.0,94630.0,94630.01,2.91548,1746063059999999,275913.3132754,1240,0.88851,84083.2072151,0,2025-05-01 01:30:00+00:00
1746063060000000,94630.01,94630.02,94604.56,94604.57,8.84066,1746063119999999,836579.039482,899,1.07361,101595.5745213,0,2025-05-01 01:31:00+00:00
1746063120000000,94604.57,94651.86,94604.56,94651.85,2.04187,1746063179999999,193218.4942477,1292,1.74118,164760.9829207,0,2025-05-01 01:32:00+00:00
1746063180000000,94651.85,94674.4,94651.85,94674.4,3.32667,1746063239999999,314912.035601,872,2.43958,230941.4438116,0,2025-05-01 01:33:00+00:00
1746063240000000,94674.4,94678.99,94674.4,94678.98,1.48893,1746063299999999,140965.3299609,289,1.25191,118524.5181213,0,2025-05-01 01:34:00+00:00
1746063300000000,94678.98,94678.99,94674.41,94674.41,4.38319,1746063359999999,414978.5621894,586,3.68105,348502.3369129,0,2025-05-01 01:35:00+00:00
1746063360000000,94674.42,94687.99,94652.85,94667.47,5.80637,1746063419999999,549697.7473581,1969,2.71744,257269.0408913,0,2025-05-01 01:36:00+00:00
1746063420000000,94667.46,94681.94,94650.31,94650.31,7.20736,1746063479999999,682262.8584323,1775,0.69669,65958.58108,0,2025-05-01 01:37:00+00:00
1746063480000000,94650.32,94700.0,94648.79,94689.19,5.40532,1746063539999999,511754.3804094,2082,4.06657,385001.3094424,0,2025-05-01 01:38:00+00:00
1746063540000000,94689.18,94689.18,94572.12,94572.12,8.90046,1746063599999999,842433.0191211,3984,0.6433,60854.3927362,0,2025-05-01 01:39:00+00:00
1746063600000000,94572.12,94581.78,94485.97,94485.97,26.29687,1746063659999999,2486068.4512046,2454,0.50071,47351.3204481,0,2025-05-01 01:40:00+00:00
1746063660000000,94485.98,94538.5,94485.97,94538.49,27.89159,1746063719999999,2635681.7831482,2273,16.41344,1551033.196741,0,2025-05-01 01:41:00+00:00
1746063720000000,94538.5,94569.92,94535.38,94569.91,16.3329,1746063779999999,1544129.7701612,1128,14.42571,1363823.4723558,0,2025-05-01 01:42:00+00:00
1746063780000000,94569.92,94574.23,94540.4,94574.22,3.78031,1746063839999999,357454.8987527,1503,2.0426,193131.7655486,0,2025-05-01 01:43:00+00:00
1746063840000000,94574.22,94710.0,94574.22,94710.0,13.01227,1746063899999999,1231776.4343789,2973,11.71304,1108790.0786523,0,2025-05-01 01:44:00+00:00
1746063900000000,94709.99,94709.99,94656.04,94656.04,10.86279,1746063959999999,1028501.7550764,2508,4.39376,415976.6169706,0,2025-05-01 01:45:00+00:00
1746063960000000,94656.04,94656.04,94595.71,94595.71,6.65034,1746064019999999,629385.9680998,2529,0.12944,12245.411106,0,2025-05-01 01:46:00+00:00
1746064020000000,94595.72,94618.99,94595.71,94618.98,2.12238,1746064079999999,200781.4135092,799,1.45486,137628.8293508,0,2025-05-01 01:47:00+00:00
1746064080000000,94618.98,94635.83,94607.53,94626.88,8.45669,1746064139999999,800161.6068583,1174,5.94581,562560.1465066,0,2025-05-01 01:48:00+00:00
1746064140000000,94626.88,94626.88,94595.72,94595.72,9.99914,1746064199999999,946100.3056178,1132,8.68629,821888.0260906,0,2025-05-01 01:49:00+00:00
1746064200000000,94595.72,94633.0,94595.72,94632.99,3.34453,1746064259999999,316442.5049679,844,2.719,257255.6209237,0,2025-05-01 01:50:00+00:00
1746064260000000,94633.0,94633.0,94580.0,94580.0,2.94922,1746064319999999,279051.9994136,1745,0.60782,57513.7896662,0,2025-05-01 01:51:00+00:00
1746064320000000,94580.0,94597.77,94576.05,94597.76,0.72713,1746064379999999,68777.5678059,695,0.53456,50562.4795782,0,2025-05-01 01:52:00+00:00
1746064380000000,94597.77,94640.0,94597.76,94639.99,2.43235,1746064439999999,230122.4542512,1170,1.11461,105457.8895319,0,2025-05-01 01:53:00+00:00
1746064440000000,94639.99,94646.02,94626.27,94646.02,7.21942,1746064499999999,683198.7838597,1148,5.51914,522288.6975426,0,2025-05-01 01:54:00+00:00
1746064500000000,94646.01,94694.2,94646.01,94681.91,9.51319,1746064559999999,900714.3005817,2042,7.56489,716239.7237303,0,2025-05-01 01:55:00+00:00
1746064560000000,94681.92,94681.92,94652.0,94652.0,4.41911,1746064619999999,418326.9454095,1849,1.99713,189041.4900508,0,2025-05-01 01:56:00+00:00
1746064620000000,94652.0,94652.01,94590.23,94590.23,4.54018,1746064679999999,429615.2228783,1689,0.24337,23031.8871208,0,2025-05-01 01:57:00+00:00
1746064680000000,94590.23,94608.06,94590.23,94608.06,6.35222,1746064739999999,600881.4526216,733,4.88193,461791.1932629,0,2025-05-01 01:58:00+00:00
1746064740000000,94608.05,94643.15,94608.05,94636.51,4.43761,1746064799999999,419925.9024723,1241,2.17271,205593.902402,0,2025-05-01 01:59:00+00:00
1746064800000000,94636.5,94690.67,94636.5,94664.48,5.50996,1746064859999999,521595.0419286,1768,2.4105,228172.4603496,0,2025-05-01 02:00:00+00:00
1746064860000000,94664.47,94664.48,94620.0,94628.0,7.18897,1746064919999999,680302.177482,1625,4.52164,427849.997756,0,2025-05-01 02:01:00+00:00
1746064920000000,94628.0,94675.09,94627.99,94675.09,6.93977,1746064979999999,656759.5491853,1025,6.06652,574101.3368096,0,2025-05-01 02:02:00+00:00
1746064980000000,94675.08,94675.09,94675.08,94675.09,0.63187,1746065039999999,59822.3438143,152,0.10147,9606.6813823,0,2025-05-01 02:03:00+00:00
1746065040000000,94675.09,94680.0,94675.09,94680.0,3.12928,1746065099999999,296275.1120945,495,2.15069,203622.2206804,0,2025-05-01 02:04:00+00:00
1746065100000000,94679.99,94700.0,94662.0,94700.0,4.99164,1746065159999999,472615.0214784,1810,2.81179,266213.7707328,0,2025-05-01 02:05:00+00:00
1746065160000000,94699.99,94710.0,94699.99,94703.22,4.08802,1746065219999999,387156.7388913,731,2.72481,258056.5076263,0,2025-05-01 02:06:00+00:00
1746065220000000,94703.22,94826.04,94703.22,94777.63,73.43862,1746065279999999,6960553.1652692,5587,61.34751,5814259.663025,0,2025-05-01 02:07:00+00:00
1746065280000000,94777.62,94792.0,94775.83,94775.84,4.34389,1746065339999999,411731.4796458,1178,1.11987,106144.0809126,0,2025-05-01 02:08:00+00:00
1746065340000000,94775.83,94775.84,94762.5,94762.5,5.7835,1746065399999999,548105.965269,731,1.74844,165706.1451545,0,2025-05-01 02:09:00+00:00
1746065400000000,94762.51,94804.41,94762.5,94804.4,5.54487,1746065459999999,525594.2171939,1016,4.66656,442335.9872598,0,2025-05-01 02:10:00+00:00
1746065460000000,94804.4,94808.0,94767.63,94767.64,4.86868,1746065519999999,461529.3156991,1554,0.90927,86179.3164413,0,2025-05-01 02:11:00+00:00
1746065520000000,94767.64,94767.64,94755.2,94755.96,3.87593,1746065579999999,367289.71903,805,1.22847,116405.3723642,0,2025-05-01 02:12:00+00:00
1746065580000000,94755.96,94755.96,94740.8,94740.81,4.71352,1746065639999999,446581.2628797,1078,0.09401,8907.3033145,0,2025-05-01 02:13:00+00:00
1746065640000000,94740.8,94740.8,94701.0,94701.0,3.72179,1746065699999999,352507.5978151,1819,0.72809,68959.2857579,0,2025-05-01 02:14:00+00:00
1746065700000000,94701.0,94737.7,94701.0,94732.21,4.09834,1746065759999999,388181.5838995,863,2.89033,273740.8819782,0,2025-05-01 02:15:00+00:00
1746065760000000,94732.22,94737.7,94732.21,94733.43,3.96467,1746065819999999,375589.2921022,469,1.31909,124961.3833482,0,2025-05-01 02:16:00+00:00
1746065820000000,94733.42,94779.99,94733.42,94773.05,7.88983,1746065879999999,747690.8991293,1024,3.36785,319112.5289994,0,2025-05-01 02:17:00+00:00
1746065880000000,94773.05,94773.05,94735.55,94735.55,5.16868,1746065939999999,489819.7385589,1538,1.59337,151004.8532215,0,2025-05-01 02:18:00+00:00
1746065940000000,94735.55,94768.69,94733.43,94768.68,3.80681,1746065999999999,360683.149664,1199,3.47386,329132.394525,0,2025-05-01 02:19:00+00:00
1746066000000000,94768.69,94780.0,94768.68,94779.99,2.43777,1746066059999999,231026.8102576,589,1.22953,116522.4205687,0,2025-05-01 02:20:00+00:00
1746066060000000,94779.99,94779.99,94762.55,94762.56,4.37315,1746066119999999,414443.0468725,1065,0.37829,35848.4306737,0,2025-05-01 02:21:00+00:00
1746066120000000,94762.55,94775.0,94762.55,94774.99,5.86794,1746066179999999,556078.1200096,826,3.16333,299772.5784553,0,2025-05-01 02:22:00+00:00
1746066180000000,94775.0,94775.0,94764.41,94775.0,6.12879,1746066239999999,580825.2289365,676,3.2129,304479.074623,0,2025-05-01 02:23:00+00:00
1746066240000000,94774.99,94800.0,94774.0,94799.99,7.05576,1746066299999999,668783.8524071,825,2.74054,259761.3483434,0,2025-05-01 02:24:00+00:00
1746066300000000,94799.99,94800.0,94799.99,94799.99,1.33655,1746066359999999,126704.9299659,237,0.33314,31581.672,0,2025-05-01 02:25:00+00:00
1746066360000000,94800.0,94857.14,94788.88,94857.13,18.62405,1746066419999999,1766076.0719191,2092,15.41474,1461768.41833,0,2025-05-01 02:26:00+00:00
1746066420000000,94857.13,94946.83,94857.13,94925.99,72.50089,1746066479999999,6881683.4833044,4541,41.99082,3985433.3461201,0,2025-05-01 02:27:00+00:00
1746066480000000,94925.99,94950.0,94915.3,94948.92,24.58773,1746066539999999,2334068.5901129,1601,8.446,801789.0090001,0,2025-05-01 02:28:00+00:00
1746066540000000,94948.92,94948.93,94915.26,94928.33,46.07303,1746066599999999,4373793.2491289,816,2.74586,260690.7906743,0,2025-05-01 02:29:00+00:00
1746066600000000,94928.33,94949.0,94928.32,94948.99,8.35626,1746066659999999,793403.470109,573,6.54129,621075.8370699,0,2025-05-01 02:30:00+00:00
1746066660000000,94949.0,94949.0,94870.4,94872.26,37.73532,1746066719999999,3582054.019715,2572,1.9173,181902.226151,0,2025-05-01 02:31:00+00:00
1746066720000000,94872.25,94888.5,94872.25,94888.5,6.18455,1746066779999999,586810.5215116,833,5.54836,526444.9421479,0,2025-05-01 02:32:00+00:00
1746066780000000,94888.49,94888.5,94865.8,94884.98,15.19261,1746066839999999,1441423.5119812,1363,5.43795,515921.5152411,0,2025-05-01 02:33:00+00:00
1746066840000000,94884.99,94884.99,94884.98,94884.98,2.99468,1746066899999999,284150.173861,262,2.19546,208316.2001454,0,2025-05-01 02:34:00+00:00
1746066900000000,94884.99,94949.0,94884.98,94947.91,19.34221,1746066959999999,1836294.334235,2430,7.42465,704787.3537483,0,2025-05-01 02:35:00+00:00
1746066960000000,94947.9,94949.0,94947.26,94947.26,10.59772,1746067019999999,1006235.6143449,512,3.51668,333901.5363403,0,2025-05-01 02:36:00+00:00
1746067020000000,94947.26,94962.0,94947.26,94962.0,15.07215,1746067079999999,1431109.5813863,921,14.21773,1349979.4789111,0,2025-05-01 02:37:00+00:00
1746067080000000,94961.99,94972.5,94961.99,94962.11,11.01092,1746067139999999,1045669.8762,1320,6.6178,628461.0453472,0,2025-05-01 02:38:00+00:00
1746067140000000,94962.1,94962.11,94923.2,94923.21,3.81809,1746067199999999,362520.5381753,1401,0.43993,41771.472924,0,2025-05-01 02:39:00+00:00
1746067200000000,94923.2,94953.43,94894.92,94894.93,15.0638,1746067259999999,1430056.0265638,2488,6.49718,616775.3788436,0,2025-05-01 02:40:00+00:00
1746067260000000,94894.92,94894.93,94860.21,94860.21,3.79484,1746067319999999,360053.9234772,1357,0.75974,72077.9857019,0,2025-05-01 02:41:00+00:00
1746067320000000,94860.21,94868.57,94827.69,94862.25,7.91875,1746067379999999,751054.6350139,1640,5.24052,497018.7429357,0,2025-05-01 02:42:00+00:00
1746067380000000,94862.25,94862.25,94836.06,94836.06,4.81279,1746067439999999,456487.2895474,1403,1.74928,165906.024283,0,2025-05-01 02:43:00+00:00
1746067440000000,94836.07,94915.16,94836.07,94898.4,22.20239,1746067499999999,2106749.6808628,1330,14.50617,1376345.2011976,0,2025-05-01 02:44:00+00:00
1746067500000000,94898.4,94920.99,94898.4,94920.98,6.56738,1746067559999999,623336.5035938,885,3.5758,339390.9330236,0,2025-05-01 02:45:00+00:00
1746067560000000,94920.99,94920.99,94904.77,94920.0,6.02563,1746067619999999,571935.4399612,1047,1.80981,171774.8065945,0,2025-05-01 02:46:00+00:00
1746067620000000,94919.99,94920.0,94912.39,94912.39,6.72848,1746067679999999,638640.489416,688,0.16405,15570.9302458,0,2025-05-01 02:47:00+00:00
1746067680000000,94912.39,94912.4,94845.68,94845.69,10.49512,1746067739999999,995807.1628199,2806,1.10777,105080.9258071,0,2025-05-01 02:48:00+00:00
1746067740000000,94845.68,94845.69,94817.78,94825.56,3.58067,1746067799999999,339549.4236343,1048,1.27798,121177.4495594,0,2025-05-01 02:49:00+00:00
1746067800000000,94825.56,94851.27,94825.55,94846.28,13.94676,1746067859999999,1322726.8051028,845,8.14967,772902.4110997,0,2025-05-01 02:50:00+00:00
1746067860000000,94846.28,94846.29,94810.76,94810.77,4.15215,1746067919999999,393762.5552969,1096,0.89014,84403.9372686,0,2025-05-01 02:51:00+00:00
1746067920000000,94810.77,94810.77,94755.76,94778.23,8.36586,1746067979999999,792902.1763985,2068,4.7768,452694.2195369,0,2025-05-01 02:52:00+00:00
1746067980000000,94778.22,94810.76,94778.22,94783.2,19.95397,1746068039999999,1891340.6217377,1659,17.30009,1639759.1564922,0,2025-05-01 02:53:00+00:00
