Entry_Time,Entry_Price,Result,Hold_Min,Exit_Time,Water1,Water2,Water3,Water4
2024-03-01 00:00:00+00:00,61196.0,TP,17,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:01:00+00:00,61185.84,TP,16,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:02:00+00:00,61147.58,TP,15,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:03:00+00:00,61163.85,TP,14,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:04:00+00:00,61129.92,TP,3,2024-03-01 00:07:00+00:00,,,,
2024-03-01 00:05:00+00:00,61229.69,TP,12,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:06:00+00:00,61260.24,TP,11,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:07:00+00:00,61316.54,TP,19,2024-03-01 00:26:00+00:00,,,,
2024-03-01 00:08:00+00:00,61317.48,TP,18,2024-03-01 00:26:00+00:00,,,,
2024-03-01 00:09:00+00:00,61297.55,TP,16,2024-03-01 00:25:00+00:00,,,,
2024-03-01 00:10:00+00:00,61324.58,TP,16,2024-03-01 00:26:00+00:00,,,,
2024-03-01 00:11:00+00:00,61306.01,TP,15,2024-03-01 00:26:00+00:00,,,,
2024-03-01 00:12:00+00:00,61265.81,TP,7,2024-03-01 00:19:00+00:00,,,,
2024-03-01 00:13:00+00:00,61255.17,TP,4,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:14:00+00:00,61224.49,TP,3,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:15:00+00:00,61212.35,TP,2,2024-03-01 00:17:00+00:00,,,,
2024-03-01 00:16:00+00:00,61291.53,TP,4,2024-03-01 00:20:00+00:00,,,,
2024-03-01 00:17:00+00:00,61439.65,TP,10,2024-03-01 00:27:00+00:00,,,,
2024-03-01 00:18:00+00:00,61442.0,TP,9,2024-03-01 00:27:00+00:00,,,,
2024-03-01 00:19:00+00:00,61462.12,TP,9,2024-03-01 00:28:00+00:00,,,,
2024-03-01 00:20:00+00:00,61474.0,TP,8,2024-03-01 00:28:00+00:00,,,,
2024-03-01 00:21:00+00:00,61431.1,TP,6,2024-03-01 00:27:00+00:00,,,,
2024-03-01 00:22:00+00:00,61421.33,TP,5,2024-03-01 00:27:00+00:00,,,,
2024-03-01 00:23:00+00:00,61412.07,TP,4,2024-03-01 00:27:00+00:00,,,,
2024-03-01 00:24:00+00:00,61415.99,TP,3,2024-03-01 00:27:00+00:00,,,,
2024-03-01 00:25:00+00:00,61481.99,TP,3,2024-03-01 00:28:00+00:00,,,,
2024-03-01 00:26:00+00:00,61512.0,TP,2,2024-03-01 00:28:00+00:00,,,,
2024-03-01 00:27:00+00:00,61628.57,TP,349,2024-03-01 06:16:00+00:00,2024-03-01 02:14:00+00:00,,,
2024-03-01 00:28:00+00:00,61698.02,TP,351,2024-03-01 06:19:00+00:00,2024-03-01 02:08:00+00:00,,,
2024-03-01 00:29:00+00:00,61716.74,TP,350,2024-03-01 06:19:00+00:00,2024-03-01 02:08:00+00:00,,,
2024-03-01 00:30:00+00:00,61657.27,TP,348,2024-03-01 06:18:00+00:00,2024-03-01 02:12:00+00:00,,,
2024-03-01 00:31:00+00:00,61651.11,TP,347,2024-03-01 06:18:00+00:00,2024-03-01 02:12:00+00:00,,,
2024-03-01 00:32:00+00:00,61608.72,TP,344,2024-03-01 06:16:00+00:00,2024-03-01 02:14:00+00:00,,,
2024-03-01 00:33:00+00:00,61580.64,TP,343,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:34:00+00:00,61561.09,TP,342,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:35:00+00:00,61641.09,TP,343,2024-03-01 06:18:00+00:00,2024-03-01 02:12:00+00:00,,,
2024-03-01 00:36:00+00:00,61676.01,TP,343,2024-03-01 06:19:00+00:00,2024-03-01 02:08:00+00:00,,,
2024-03-01 00:37:00+00:00,61621.11,TP,339,2024-03-01 06:16:00+00:00,2024-03-01 02:14:00+00:00,,,
2024-03-01 00:38:00+00:00,61581.32,TP,338,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:39:00+00:00,61640.0,TP,339,2024-03-01 06:18:00+00:00,2024-03-01 02:12:00+00:00,,,
2024-03-01 00:40:00+00:00,61601.91,TP,336,2024-03-01 06:16:00+00:00,2024-03-01 02:14:00+00:00,,,
2024-03-01 00:41:00+00:00,61592.54,TP,335,2024-03-01 06:16:00+00:00,2024-03-01 02:14:00+00:00,,,
2024-03-01 00:42:00+00:00,61599.27,TP,334,2024-03-01 06:16:00+00:00,2024-03-01 02:14:00+00:00,,,
2024-03-01 00:43:00+00:00,61602.95,TP,333,2024-03-01 06:16:00+00:00,2024-03-01 02:14:00+00:00,,,
2024-03-01 00:44:00+00:00,61583.53,TP,332,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:45:00+00:00,61463.25,TP,250,2024-03-01 04:55:00+00:00,2024-03-01 02:18:00+00:00,,,
2024-03-01 00:46:00+00:00,61470.05,TP,249,2024-03-01 04:55:00+00:00,2024-03-01 02:18:00+00:00,,,
2024-03-01 00:47:00+00:00,61464.79,TP,248,2024-03-01 04:55:00+00:00,2024-03-01 02:18:00+00:00,,,
2024-03-01 00:48:00+00:00,61481.2,TP,248,2024-03-01 04:56:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 00:49:00+00:00,61502.08,TP,250,2024-03-01 04:59:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 00:50:00+00:00,61562.01,TP,326,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:51:00+00:00,61534.15,TP,249,2024-03-01 05:00:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:52:00+00:00,61580.0,TP,324,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:53:00+00:00,61635.4,TP,323,2024-03-01 06:16:00+00:00,2024-03-01 02:12:00+00:00,,,
2024-03-01 00:54:00+00:00,61580.03,TP,322,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:55:00+00:00,61553.18,TP,321,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:56:00+00:00,61528.4,TP,244,2024-03-01 05:00:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 00:57:00+00:00,61521.1,TP,242,2024-03-01 04:59:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 00:58:00+00:00,61484.83,TP,238,2024-03-01 04:56:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 00:59:00+00:00,61501.11,TP,240,2024-03-01 04:59:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 01:00:00+00:00,61438.0,TP,235,2024-03-01 04:55:00+00:00,2024-03-01 02:19:00+00:00,,,
2024-03-01 01:01:00+00:00,61385.31,TP,315,2024-03-01 06:16:00+00:00,,,,
2024-03-01 01:02:00+00:00,61391.49,TP,314,2024-03-01 06:16:00+00:00,,,,
2024-03-01 01:03:00+00:00,61386.94,TP,313,2024-03-01 06:16:00+00:00,,,,
2024-03-01 01:04:00+00:00,61391.1,TP,312,2024-03-01 06:16:00+00:00,,,,
2024-03-01 01:05:00+00:00,61399.65,TP,201,2024-03-01 04:26:00+00:00,2024-03-01 03:26:00+00:00,,,
2024-03-01 01:06:00+00:00,61331.42,TP,15,2024-03-01 01:21:00+00:00,,,,
2024-03-01 01:07:00+00:00,61355.62,TP,19,2024-03-01 01:26:00+00:00,,,,
2024-03-01 01:08:00+00:00,61291.24,TP,12,2024-03-01 01:20:00+00:00,,,,
2024-03-01 01:09:00+00:00,61311.09,TP,12,2024-03-01 01:21:00+00:00,,,,
2024-03-01 01:10:00+00:00,61363.71,TP,16,2024-03-01 01:26:00+00:00,,,,
2024-03-01 01:11:00+00:00,61434.02,TP,223,2024-03-01 04:54:00+00:00,2024-03-01 02:19:00+00:00,,,
2024-03-01 01:12:00+00:00,61448.3,TP,223,2024-03-01 04:55:00+00:00,2024-03-01 02:18:00+00:00,,,
2024-03-01 01:13:00+00:00,61380.0,TP,13,2024-03-01 01:26:00+00:00,,,,
2024-03-01 01:14:00+00:00,61340.71,TP,10,2024-03-01 01:24:00+00:00,,,,
2024-03-01 01:15:00+00:00,61331.09,TP,6,2024-03-01 01:21:00+00:00,,,,
2024-03-01 01:16:00+00:00,61371.09,TP,10,2024-03-01 01:26:00+00:00,,,,
2024-03-01 01:17:00+00:00,61361.93,TP,9,2024-03-01 01:26:00+00:00,,,,
2024-03-01 01:18:00+00:00,61354.0,TP,8,2024-03-01 01:26:00+00:00,,,,
2024-03-01 01:19:00+00:00,61381.1,TP,7,2024-03-01 01:26:00+00:00,,,,
2024-03-01 01:20:00+00:00,61482.51,TP,216,2024-03-01 04:56:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 01:21:00+00:00,61516.89,TP,218,2024-03-01 04:59:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 01:22:00+00:00,61509.98,TP,217,2024-03-01 04:59:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 01:23:00+00:00,61501.09,TP,216,2024-03-01 04:59:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 01:24:00+00:00,61526.21,TP,216,2024-03-01 05:00:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 01:25:00+00:00,61521.09,TP,214,2024-03-01 04:59:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 01:26:00+00:00,61559.26,TP,290,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 01:27:00+00:00,61531.1,TP,213,2024-03-01 05:00:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 01:28:00+00:00,61541.1,TP,288,2024-03-01 06:16:00+00:00,2024-03-01 02:16:00+00:00,,,
2024-03-01 01:29:00+00:00,61503.18,TP,210,2024-03-01 04:59:00+00:00,2024-03-01 02:17:00+00:00,,,
2024-03-01 01:30:00+00:00,61331.16,TP,209,2024-03-01 04:59:00+00:00,,,,
2024-03-01 01:31:00+00:00,61271.1,TP,9,2024-03-01 01:40:00+00:00,,,,
2024-03-01 01:32:00+00:00,61263.09,TP,8,2024-03-01 01:40:00+00:00,,,,
2024-03-01 01:33:00+00:00,61263.03,TP,7,2024-03-01 01:40:00+00:00,,,,
2024-03-01 01:34:00+00:00,61252.19,TP,6,2024-03-01 01:40:00+00:00,,,,
2024-03-01 01:35:00+00:00,61329.44,TP,204,2024-03-01 04:59:00+00:00,,,,
2024-03-01 01:36:00+00:00,61328.02,TP,203,2024-03-01 04:59:00+00:00,,,,
2024-03-01 01:37:00+00:00,61330.0,TP,202,2024-03-01 04:59:00+00:00,,,,
2024-03-01 01:38:00+00:00,61298.85,TP,197,2024-03-01 04:55:00+00:00,,,,
2024-03-01 01:39:00+00:00,61378.96,TP,277,2024-03-01 06:16:00+00:00,,,,
2024-03-01 01:40:00+00:00,61474.12,TP,195,2024-03-01 04:55:00+00:00,2024-03-01 02:18:00+00:00,,,
2024-03-01 01:41:00+00:00,61424.72,TP,191,2024-03-01 04:52:00+00:00,2024-03-01 02:19:00+00:00,,,
2024-03-01 01:42:00+00:00,61456.52,TP,193,2024-03-01 04:55:00+00:00,2024-03-01 02:18:00+00:00,,,
2024-03-01 01:43:00+00:00,61429.56,TP,189,2024-03-01 04:52:00+00:00,2024-03-01 02:19:00+00:00,,,
2024-03-01 01:44:00+00:00,61408.93,TP,162,2024-03-01 04:26:00+00:00,2024-03-01 02:19:00+00:00,,,
2024-03-01 01:45:00+00:00,61384.01,TP,271,2024-03-01 06:16:00+00:00,,,,
2024-03-01 01:46:00+00:00,61423.79,TP,186,2024-03-01 04:52:00+00:00,2024-03-01 02:19:00+00:00,,,
2024-03-01 01:47:00+00:00,61378.01,TP,269,2024-03-01 06:16:00+00:00,,,,
2024-03-01 01:48:00+00:00,61271.76,TP,187,2024-03-01 04:55:00+00:00,,,,
2024-03-01 01:49:00+00:00,61233.99,TP,157,2024-03-01 04:26:00+00:00,,,,
2024-03-01 01:50:00+00:00,61184.17,TP,156,2024-03-01 04:26:00+00:00,,,,
2024-03-01 01:51:00+00:00,61200.05,TP,155,2024-03-01 04:26:00+00:00,,,,
2024-03-01 01:52:00+00:00,61199.99,TP,154,2024-03-01 04:26:00+00:00,,,,
2024-03-01 01:53:00+00:00,61161.64,TP,150,2024-03-01 04:23:00+00:00,,,,
2024-03-01 01:54:00+00:00,61155.1,TP,149,2024-03-01 04:23:00+00:00,,,,
2024-03-01 01:55:00+00:00,61155.09,TP,148,2024-03-01 04:23:00+00:00,,,,
2024-03-01 01:56:00+00:00,61201.09,TP,150,2024-03-01 04:26:00+00:00,,,,
2024-03-01 01:57:00+00:00,61181.08,TP,149,2024-03-01 04:26:00+00:00,,,,
2024-03-01 01:58:00+00:00,61206.02,TP,148,2024-03-01 04:26:00+00:00,,,,
2024-03-01 01:59:00+00:00,61214.35,TP,147,2024-03-01 04:26:00+00:00,,,,
2024-03-01 02:00:00+00:00,61203.6,TP,146,2024-03-01 04:26:00+00:00,,,,
2024-03-01 02:01:00+00:00,61148.12,TP,141,2024-03-01 04:22:00+00:00,,,,
2024-03-01 02:02:00+00:00,61149.99,TP,140,2024-03-01 04:22:00+00:00,,,,
2024-03-01 02:03:00+00:00,61128.27,TP,139,2024-03-01 04:22:00+00:00,,,,
2024-03-01 02:04:00+00:00,61185.99,TP,142,2024-03-01 04:26:00+00:00,,,,
2024-03-01 02:05:00+00:00,61188.65,TP,141,2024-03-01 04:26:00+00:00,,,,
2024-03-01 02:06:00+00:00,61155.59,TP,137,2024-03-01 04:23:00+00:00,,,,
2024-03-01 02:07:00+00:00,61131.84,TP,135,2024-03-01 04:22:00+00:00,,,,
2024-03-01 02:08:00+00:00,61046.01,TP,129,2024-03-01 04:17:00+00:00,,,,
2024-03-01 02:09:00+00:00,61059.59,TP,129,2024-03-01 04:18:00+00:00,,,,
2024-03-01 02:10:00+00:00,61095.83,TP,128,2024-03-01 04:18:00+00:00,,,,
2024-03-01 02:11:00+00:00,61068.22,TP,127,2024-03-01 04:18:00+00:00,,,,
2024-03-01 02:12:00+00:00,61018.7,TP,100,2024-03-01 03:52:00+00:00,,,,
2024-03-01 02:13:00+00:00,61032.28,TP,123,2024-03-01 04:16:00+00:00,,,,
2024-03-01 02:14:00+00:00,60968.31,TP,96,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:15:00+00:00,60972.6,TP,95,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:16:00+00:00,60912.79,TP,91,2024-03-01 03:47:00+00:00,,,,
2024-03-01 02:17:00+00:00,60860.0,TP,48,2024-03-01 03:05:00+00:00,,,,
2024-03-01 02:18:00+00:00,60823.8,TP,4,2024-03-01 02:22:00+00:00,,,,
2024-03-01 02:19:00+00:00,60791.11,TP,2,2024-03-01 02:21:00+00:00,,,,
2024-03-01 02:20:00+00:00,60959.51,TP,90,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:21:00+00:00,60981.1,TP,89,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:22:00+00:00,61026.0,TP,114,2024-03-01 04:16:00+00:00,,,,
2024-03-01 02:23:00+00:00,61030.0,TP,113,2024-03-01 04:16:00+00:00,,,,
2024-03-01 02:24:00+00:00,60961.58,TP,86,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:25:00+00:00,60885.66,TP,40,2024-03-01 03:05:00+00:00,,,,
2024-03-01 02:26:00+00:00,60897.47,TP,81,2024-03-01 03:47:00+00:00,,,,
2024-03-01 02:27:00+00:00,60958.21,TP,83,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:28:00+00:00,60955.01,TP,82,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:29:00+00:00,60931.1,TP,80,2024-03-01 03:49:00+00:00,,,,
2024-03-01 02:30:00+00:00,60956.1,TP,80,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:31:00+00:00,60946.61,TP,78,2024-03-01 03:49:00+00:00,,,,
2024-03-01 02:32:00+00:00,60888.88,TP,33,2024-03-01 03:05:00+00:00,,,,
2024-03-01 02:33:00+00:00,60821.08,TP,10,2024-03-01 02:43:00+00:00,,,,
2024-03-01 02:34:00+00:00,60846.56,TP,9,2024-03-01 02:43:00+00:00,,,,
2024-03-01 02:35:00+00:00,60873.41,TP,30,2024-03-01 03:05:00+00:00,,,,
2024-03-01 02:36:00+00:00,60868.0,TP,29,2024-03-01 03:05:00+00:00,,,,
2024-03-01 02:37:00+00:00,60800.01,TP,6,2024-03-01 02:43:00+00:00,,,,
2024-03-01 02:38:00+00:00,60855.27,TP,5,2024-03-01 02:43:00+00:00,,,,
2024-03-01 02:39:00+00:00,60841.21,TP,4,2024-03-01 02:43:00+00:00,,,,
2024-03-01 02:40:00+00:00,60834.32,TP,3,2024-03-01 02:43:00+00:00,,,,
2024-03-01 02:41:00+00:00,60899.87,TP,66,2024-03-01 03:47:00+00:00,,,,
2024-03-01 02:42:00+00:00,60975.83,TP,68,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:43:00+00:00,61035.99,TP,93,2024-03-01 04:16:00+00:00,,,,
2024-03-01 02:44:00+00:00,61034.0,TP,92,2024-03-01 04:16:00+00:00,,,,
2024-03-01 02:45:00+00:00,60976.01,TP,65,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:46:00+00:00,60910.01,TP,61,2024-03-01 03:47:00+00:00,,,,
2024-03-01 02:47:00+00:00,60855.7,TP,18,2024-03-01 03:05:00+00:00,,,,
2024-03-01 02:48:00+00:00,60882.99,TP,17,2024-03-01 03:05:00+00:00,,,,
2024-03-01 02:49:00+00:00,60934.7,TP,60,2024-03-01 03:49:00+00:00,,,,
2024-03-01 02:50:00+00:00,60939.6,TP,59,2024-03-01 03:49:00+00:00,,,,
2024-03-01 02:51:00+00:00,60857.39,TP,14,2024-03-01 03:05:00+00:00,,,,
2024-03-01 02:52:00+00:00,60897.41,TP,16,2024-03-01 03:08:00+00:00,,,,
2024-03-01 02:53:00+00:00,60961.69,TP,57,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:54:00+00:00,60986.83,TP,56,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:55:00+00:00,60999.12,TP,55,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:56:00+00:00,61021.11,TP,56,2024-03-01 03:52:00+00:00,,,,
2024-03-01 02:57:00+00:00,60951.97,TP,53,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:58:00+00:00,60979.99,TP,52,2024-03-01 03:50:00+00:00,,,,
2024-03-01 02:59:00+00:00,60980.0,TP,51,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:00:00+00:00,60975.99,TP,50,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:01:00+00:00,60981.1,TP,49,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:02:00+00:00,60979.99,TP,48,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:03:00+00:00,61002.0,TP,49,2024-03-01 03:52:00+00:00,,,,
2024-03-01 03:04:00+00:00,61030.19,TP,72,2024-03-01 04:16:00+00:00,,,,
2024-03-01 03:05:00+00:00,61069.19,TP,73,2024-03-01 04:18:00+00:00,,,,
2024-03-01 03:06:00+00:00,61067.99,TP,72,2024-03-01 04:18:00+00:00,,,,
2024-03-01 03:07:00+00:00,61066.0,TP,71,2024-03-01 04:18:00+00:00,,,,
2024-03-01 03:08:00+00:00,61074.02,TP,70,2024-03-01 04:18:00+00:00,,,,
2024-03-01 03:09:00+00:00,61026.01,TP,67,2024-03-01 04:16:00+00:00,,,,
2024-03-01 03:10:00+00:00,61003.35,TP,42,2024-03-01 03:52:00+00:00,,,,
2024-03-01 03:11:00+00:00,60916.55,TP,36,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:12:00+00:00,60900.63,TP,35,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:13:00+00:00,60953.6,TP,37,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:14:00+00:00,60954.61,TP,36,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:15:00+00:00,60952.01,TP,35,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:16:00+00:00,60911.1,TP,31,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:17:00+00:00,60946.02,TP,32,2024-03-01 03:49:00+00:00,,,,
2024-03-01 03:18:00+00:00,60941.55,TP,31,2024-03-01 03:49:00+00:00,,,,
2024-03-01 03:19:00+00:00,60971.1,TP,31,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:20:00+00:00,60959.29,TP,30,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:21:00+00:00,60919.21,TP,26,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:22:00+00:00,60898.01,TP,25,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:23:00+00:00,60892.52,TP,24,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:24:00+00:00,60862.64,TP,22,2024-03-01 03:46:00+00:00,,,,
2024-03-01 03:25:00+00:00,60800.06,TP,16,2024-03-01 03:41:00+00:00,,,,
2024-03-01 03:26:00+00:00,60785.22,TP,15,2024-03-01 03:41:00+00:00,,,,
2024-03-01 03:27:00+00:00,60830.0,TP,18,2024-03-01 03:45:00+00:00,,,,
2024-03-01 03:28:00+00:00,60794.87,TP,13,2024-03-01 03:41:00+00:00,,,,
2024-03-01 03:29:00+00:00,60791.76,TP,12,2024-03-01 03:41:00+00:00,,,,
2024-03-01 03:30:00+00:00,60866.4,TP,16,2024-03-01 03:46:00+00:00,,,,
2024-03-01 03:31:00+00:00,60851.77,TP,15,2024-03-01 03:46:00+00:00,,,,
2024-03-01 03:32:00+00:00,60837.15,TP,13,2024-03-01 03:45:00+00:00,,,,
2024-03-01 03:33:00+00:00,60821.1,TP,11,2024-03-01 03:44:00+00:00,,,,
2024-03-01 03:34:00+00:00,60810.93,TP,10,2024-03-01 03:44:00+00:00,,,,
2024-03-01 03:35:00+00:00,60837.14,TP,10,2024-03-01 03:45:00+00:00,,,,
2024-03-01 03:36:00+00:00,60878.0,TP,11,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:37:00+00:00,60910.78,TP,10,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:38:00+00:00,60901.99,TP,9,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:39:00+00:00,60888.0,TP,8,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:40:00+00:00,60912.81,TP,7,2024-03-01 03:47:00+00:00,,,,
2024-03-01 03:41:00+00:00,60979.78,TP,9,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:42:00+00:00,60980.0,TP,8,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:43:00+00:00,60976.38,TP,7,2024-03-01 03:50:00+00:00,,,,
2024-03-01 03:44:00+00:00,61003.64,TP,8,2024-03-01 03:52:00+00:00,,,,
2024-03-01 03:45:00+00:00,61021.05,TP,7,2024-03-01 03:52:00+00:00,,,,
2024-03-01 03:46:00+00:00,61043.56,TP,31,2024-03-01 04:17:00+00:00,,,,
2024-03-01 03:47:00+00:00,61099.13,TP,31,2024-03-01 04:18:00+00:00,,,,
2024-03-01 03:48:00+00:00,61099.06,TP,30,2024-03-01 04:18:00+00:00,,,,
2024-03-01 03:49:00+00:00,61124.33,TP,32,2024-03-01 04:21:00+00:00,,,,
2024-03-01 03:50:00+00:00,61177.42,TP,36,2024-03-01 04:26:00+00:00,,,,
2024-03-01 03:51:00+00:00,61150.0,TP,31,2024-03-01 04:22:00+00:00,,,,
2024-03-01 03:52:00+00:00,61201.08,TP,34,2024-03-01 04:26:00+00:00,,,,
2024-03-01 03:53:00+00:00,61150.0,TP,29,2024-03-01 04:22:00+00:00,,,,
2024-03-01 03:54:00+00:00,61177.99,TP,32,2024-03-01 04:26:00+00:00,,,,
2024-03-01 03:55:00+00:00,61162.74,TP,28,2024-03-01 04:23:00+00:00,,,,
2024-03-01 03:56:00+00:00,61159.17,TP,27,2024-03-01 04:23:00+00:00,,,,
2024-03-01 03:57:00+00:00,61130.0,TP,25,2024-03-01 04:22:00+00:00,,,,
2024-03-01 03:58:00+00:00,61117.43,TP,20,2024-03-01 04:18:00+00:00,,,,
2024-03-01 03:59:00+00:00,61105.91,TP,19,2024-03-01 04:18:00+00:00,,,,
2024-03-01 04:00:00+00:00,61086.75,TP,18,2024-03-01 04:18:00+00:00,,,,
2024-03-01 04:01:00+00:00,61063.7,TP,17,2024-03-01 04:18:00+00:00,,,,
2024-03-01 04:02:00+00:00,61079.97,TP,16,2024-03-01 04:18:00+00:00,,,,
2024-03-01 04:03:00+00:00,61121.29,TP,18,2024-03-01 04:21:00+00:00,,,,
2024-03-01 04:04:00+00:00,61081.1,TP,14,2024-03-01 04:18:00+00:00,,,,
2024-03-01 04:05:00+00:00,61071.11,TP,13,2024-03-01 04:18:00+00:00,,,,
2024-03-01 04:06:00+00:00,61126.0,TP,15,2024-03-01 04:21:00+00:00,,,,
2024-03-01 04:07:00+00:00,61146.41,TP,15,2024-03-01 04:22:00+00:00,,,,
2024-03-01 04:08:00+00:00,61158.51,TP,15,2024-03-01 04:23:00+00:00,,,,
2024-03-01 04:09:00+00:00,61160.02,TP,14,2024-03-01 04:23:00+00:00,,,,
2024-03-01 04:10:00+00:00,61183.72,TP,16,2024-03-01 04:26:00+00:00,,,,
2024-03-01 04:11:00+00:00,61143.05,TP,11,2024-03-01 04:22:00+00:00,,,,
2024-03-01 04:12:00+00:00,61161.1,TP,11,2024-03-01 04:23:00+00:00,,,,
2024-03-01 04:13:00+00:00,61177.67,TP,13,2024-03-01 04:26:00+00:00,,,,
2024-03-01 04:14:00+00:00,61177.55,TP,12,2024-03-01 04:26:00+00:00,,,,
2024-03-01 04:15:00+00:00,61176.93,TP,11,2024-03-01 04:26:00+00:00,,,,
2024-03-01 04:16:00+00:00,61218.15,TP,10,2024-03-01 04:26:00+00:00,,,,
2024-03-01 04:17:00+00:00,61231.1,TP,9,2024-03-01 04:26:00+00:00,,,,
2024-03-01 04:18:00+00:00,61296.01,TP,37,2024-03-01 04:55:00+00:00,,,,
2024-03-01 04:19:00+00:00,61291.1,TP,36,2024-03-01 04:55:00+00:00,,,,
2024-03-01 04:20:00+00:00,61289.78,TP,35,2024-03-01 04:55:00+00:00,,,,
2024-03-01 04:21:00+00:00,61304.03,TP,35,2024-03-01 04:56:00+00:00,,,,
2024-03-01 04:22:00+00:00,61332.27,TP,37,2024-03-01 04:59:00+00:00,,,,
2024-03-01 04:23:00+00:00,61350.0,TP,37,2024-03-01 05:00:00+00:00,,,,
2024-03-01 04:24:00+00:00,61326.16,TP,35,2024-03-01 04:59:00+00:00,,,,
2024-03-01 04:25:00+00:00,61349.99,TP,35,2024-03-01 05:00:00+00:00,,,,
2024-03-01 04:26:00+00:00,61417.04,TP,110,2024-03-01 06:16:00+00:00,,,,
2024-03-01 04:27:00+00:00,61387.06,TP,109,2024-03-01 06:16:00+00:00,,,,
2024-03-01 04:28:00+00:00,61343.07,TP,31,2024-03-01 04:59:00+00:00,,,,
2024-03-01 04:29:00+00:00,61354.29,TP,31,2024-03-01 05:00:00+00:00,,,,
2024-03-01 04:30:00+00:00,61348.46,TP,30,2024-03-01 05:00:00+00:00,,,,
2024-03-01 04:31:00+00:00,61337.43,TP,28,2024-03-01 04:59:00+00:00,,,,
2024-03-01 04:32:00+00:00,61369.39,TP,104,2024-03-01 06:16:00+00:00,,,,
