time,price
2024-12-31 19:12:00+00:00,94243.85
2024-12-31 19:13:00+00:00,94264.48
2024-12-31 19:14:00+00:00,94238.78
2024-12-31 19:15:00+00:00,94167.49
2024-12-31 19:16:00+00:00,94161.27
2024-12-31 19:17:00+00:00,94069.52
2024-12-31 19:18:00+00:00,94022.01
2024-12-31 19:19:00+00:00,94035.65
2024-12-31 19:25:00+00:00,93975.63
2024-12-31 19:26:00+00:00,93996.24
2024-12-31 19:27:00+00:00,93992.43
2024-12-31 19:28:00+00:00,93971.81
2024-12-31 19:30:00+00:00,93989.23
2024-12-31 19:32:00+00:00,93976.71
2024-12-31 19:49:00+00:00,94039.56
2024-12-31 19:50:00+00:00,94041.3
2024-12-31 19:51:00+00:00,94097.16
2024-12-31 19:52:00+00:00,94156.0
2024-12-31 19:53:00+00:00,94066.72
2024-12-31 19:54:00+00:00,94076.08
2024-12-31 19:55:00+00:00,94092.29
2024-12-31 19:56:00+00:00,94108.98
2024-12-31 19:57:00+00:00,94147.63
2024-12-31 19:58:00+00:00,94121.21
2024-12-31 19:59:00+00:00,94166.88
2024-12-31 20:00:00+00:00,94176.78
2024-12-31 20:01:00+00:00,94152.6
2024-12-31 20:02:00+00:00,94147.79
2024-12-31 20:03:00+00:00,94131.89
2024-12-31 20:04:00+00:00,94092.0
2024-12-31 20:05:00+00:00,94104.94
2024-12-31 20:06:00+00:00,94194.34
2024-12-31 20:07:00+00:00,94186.05
2024-12-31 20:08:00+00:00,94178.44
2024-12-31 20:09:00+00:00,94194.12
2024-12-31 20:10:00+00:00,94064.14
2024-12-31 20:11:00+00:00,93958.51
2024-12-31 20:12:00+00:00,93941.07
2024-12-31 20:14:00+00:00,93946.24
2024-12-31 20:15:00+00:00,93907.44
2024-12-31 20:16:00+00:00,93930.64
2024-12-31 20:17:00+00:00,93962.31
2024-12-31 20:18:00+00:00,93912.47
2024-12-31 20:19:00+00:00,93967.91
2024-12-31 20:20:00+00:00,94036.33
2024-12-31 20:21:00+00:00,94095.96
2024-12-31 20:22:00+00:00,94101.48
2024-12-31 20:23:00+00:00,94120.36
2024-12-31 20:24:00+00:00,94056.42
2024-12-31 20:25:00+00:00,94090.91
2024-12-31 20:26:00+00:00,94121.22
2024-12-31 20:27:00+00:00,94076.03
2024-12-31 20:28:00+00:00,94078.14
2024-12-31 20:29:00+00:00,94091.4
2024-12-31 20:30:00+00:00,94061.25
2024-12-31 20:31:00+00:00,94002.28
2024-12-31 20:32:00+00:00,93950.24
2024-12-31 20:33:00+00:00,93927.01
2024-12-31 20:34:00+00:00,93915.76
2024-12-31 20:35:00+00:00,93921.75
2024-12-31 20:36:00+00:00,93819.66
2024-12-31 20:37:00+00:00,93770.4
2024-12-31 20:38:00+00:00,93730.37
2024-12-31 20:39:00+00:00,93770.63
2024-12-31 20:40:00+00:00,93748.07
2024-12-31 20:41:00+00:00,93797.18
2024-12-31 20:42:00+00:00,93751.93
2024-12-31 20:47:00+00:00,93741.16
2024-12-31 20:48:00+00:00,93736.53
2024-12-31 20:49:00+00:00,93811.93
2024-12-31 20:50:00+00:00,93751.06
2024-12-31 21:22:00+00:00,93765.89
2024-12-31 21:33:00+00:00,93762.12
2024-12-31 21:34:00+00:00,93742.0
2024-12-31 21:35:00+00:00,93744.2
2024-12-31 21:36:00+00:00,93771.46
2024-12-31 21:37:00+00:00,93909.1
2024-12-31 21:38:00+00:00,93918.18
2024-12-31 21:39:00+00:00,93961.96
2024-12-31 21:40:00+00:00,93941.89
2024-12-31 21:41:00+00:00,93909.1
2024-12-31 21:42:00+00:00,93907.56
2024-12-31 21:43:00+00:00,93926.5
2024-12-31 21:44:00+00:00,93920.5
2024-12-31 21:45:00+00:00,93892.31
2024-12-31 21:46:00+00:00,93828.01
2024-12-31 21:47:00+00:00,93847.54
2024-12-31 21:48:00+00:00,93874.45
2024-12-31 21:49:00+00:00,93879.34
2024-12-31 21:50:00+00:00,93868.02
2024-12-31 21:51:00+00:00,93876.48
2024-12-31 21:52:00+00:00,93855.49
2024-12-31 21:53:00+00:00,93855.49
2024-12-31 21:54:00+00:00,93863.99
2024-12-31 21:55:00+00:00,93869.89
2024-12-31 21:56:00+00:00,93884.89
2024-12-31 21:57:00+00:00,93906.51
2024-12-31 21:58:00+00:00,93934.23
2024-12-31 21:59:00+00:00,93899.68
2024-12-31 22:00:00+00:00,93818.19
2024-12-31 22:01:00+00:00,93826.89
2024-12-31 22:02:00+00:00,93823.9
2024-12-31 22:03:00+00:00,93832.24
2024-12-31 22:04:00+00:00,93793.21
2024-12-31 22:05:00+00:00,93718.27
2024-12-31 22:06:00+00:00,93772.4
2024-12-31 22:07:00+00:00,93744.0
2024-12-31 22:08:00+00:00,93734.74
2024-12-31 22:09:00+00:00,93716.91
2024-12-31 22:10:00+00:00,93724.63
2024-12-31 22:11:00+00:00,93710.46
2024-12-31 22:12:00+00:00,93696.97
2024-12-31 22:13:00+00:00,93707.03
2024-12-31 22:14:00+00:00,93757.58
2024-12-31 22:15:00+00:00,93803.64
2024-12-31 22:16:00+00:00,93828.34
2024-12-31 22:17:00+00:00,93752.86
2024-12-31 22:18:00+00:00,93688.0
2024-12-31 22:19:00+00:00,93731.6
2024-12-31 22:20:00+00:00,93656.02
2024-12-31 22:22:00+00:00,93608.92
2024-12-31 22:23:00+00:00,93606.07
2024-12-31 22:27:00+00:00,93635.68
2024-12-31 22:28:00+00:00,93701.62
2024-12-31 22:29:00+00:00,93722.23
2024-12-31 22:30:00+00:00,93724.73
2024-12-31 22:31:00+00:00,93684.0
2024-12-31 22:32:00+00:00,93636.36
2024-12-31 22:33:00+00:00,93616.78
2024-12-31 22:34:00+00:00,93672.84
2024-12-31 22:35:00+00:00,93666.68
2024-12-31 22:36:00+00:00,93662.24
2024-12-31 22:37:00+00:00,93653.08
2024-12-31 22:38:00+00:00,93713.49
2024-12-31 22:39:00+00:00,93752.14
2024-12-31 22:40:00+00:00,93767.56
2024-12-31 22:41:00+00:00,93789.09
2024-12-31 22:42:00+00:00,93799.99
2024-12-31 22:43:00+00:00,93833.46
2024-12-31 22:44:00+00:00,93782.13
2024-12-31 22:45:00+00:00,93785.65
2024-12-31 22:46:00+00:00,93790.01
2024-12-31 22:47:00+00:00,93785.66
2024-12-31 22:48:00+00:00,93781.07
2024-12-31 22:49:00+00:00,93785.16
2024-12-31 22:50:00+00:00,93785.16
2024-12-31 22:51:00+00:00,93700.0
2024-12-31 22:52:00+00:00,93556.1
2024-12-31 22:53:00+00:00,93522.29
2024-12-31 22:54:00+00:00,93526.81
2024-12-31 22:55:00+00:00,93533.06
2024-12-31 23:03:00+00:00,93507.66
2024-12-31 23:07:00+00:00,93515.98
2024-12-31 23:08:00+00:00,93509.42
2024-12-31 23:09:00+00:00,93635.99
2024-12-31 23:10:00+00:00,93647.97
2024-12-31 23:11:00+00:00,93611.59
2024-12-31 23:12:00+00:00,93695.48
2024-12-31 23:13:00+00:00,93699.99
2024-12-31 23:14:00+00:00,93712.56
2024-12-31 23:15:00+00:00,93693.28
2024-12-31 23:16:00+00:00,93677.88
2024-12-31 23:17:00+00:00,93657.51
2024-12-31 23:18:00+00:00,93656.03
2024-12-31 23:19:00+00:00,93664.04
2024-12-31 23:20:00+00:00,93630.74
2024-12-31 23:21:00+00:00,93630.07
2024-12-31 23:22:00+00:00,93612.0
2024-12-31 23:23:00+00:00,93630.88
2024-12-31 23:24:00+00:00,93637.81
2024-12-31 23:25:00+00:00,93636.24
2024-12-31 23:26:00+00:00,93717.82
2024-12-31 23:27:00+00:00,93729.16
2024-12-31 23:28:00+00:00,93725.68
2024-12-31 23:29:00+00:00,93731.05
2024-12-31 23:30:00+00:00,93709.11
2024-12-31 23:31:00+00:00,93627.28
2024-12-31 23:32:00+00:00,93606.08
2024-12-31 23:33:00+00:00,93532.29
2024-12-31 23:34:00+00:00,93546.03
2024-12-31 23:35:00+00:00,93520.08
2024-12-31 23:36:00+00:00,93474.68
2024-12-31 23:37:00+00:00,93468.47
2024-12-31 23:38:00+00:00,93499.16
2024-12-31 23:39:00+00:00,93464.26
2024-12-31 23:40:00+00:00,93456.0
2024-12-31 23:41:00+00:00,93492.59
2024-12-31 23:42:00+00:00,93477.21
2024-12-31 23:43:00+00:00,93464.81
2024-12-31 23:44:00+00:00,93490.87
2024-12-31 23:45:00+00:00,93503.99
2024-12-31 23:46:00+00:00,93506.22
2024-12-31 23:47:00+00:00,93489.02
2024-12-31 23:48:00+00:00,93499.34
2024-12-31 23:49:00+00:00,93544.49
2024-12-31 23:50:00+00:00,93599.98
2024-12-31 23:51:00+00:00,93663.37
2024-12-31 23:52:00+00:00,93687.36
2024-12-31 23:53:00+00:00,93669.99
2024-12-31 23:54:00+00:00,93646.96
2024-12-31 23:55:00+00:00,93667.52
2024-12-31 23:56:00+00:00,93636.37
2024-12-31 23:57:00+00:00,93616.04
2024-12-31 23:58:00+00:00,93600.0
2024-12-31 23:59:00+00:00,93576.0
